종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"333430","일승","KOSDAQ","운송장비·부품","2985","80","2.75","91719339795"
"068330","일신바이오","KOSDAQ","기계·장비","1394","4","0.29","61637299160"
"178780","일월지엠엘","KOSDAQ","유통","8650","0","0.00","120790286750"
"019540","일지테크","KOSDAQ","운송장비·부품","4145","0","0.00","56013457500"
"094820","일진파워","KOSDAQ","건설","10890","70","0.65","164207141010"
"950140","잉글우드랩","KOSDAQ","화학","13660","-350","-2.50","271395049560"
"049550","잉크테크","KOSDAQ","화학","3885","55","1.44","76170386145"
"389020","자람테크놀로지","KOSDAQ","통신장비","25150","1300","5.45","155872909500"
"254120","자비스","KOSDAQ","기계·장비","2105","55","2.68","64737738350"
"043910","자연과환경","KOSDAQ","비금속","1052","7","0.67","85623803296"
"234920","자이글","KOSDAQ","일반전기전자","8750","10","0.11","118395462500"
"289220","자이언트스텝","KOSDAQ","오락·문화","10210","310","3.13","225863016450"
"174880","장원테크","KOSDAQ","통신장비","530","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","IT부품","602","8","1.35","50256266340"
"417840","저스템","KOSDAQ","반도체","12760","30","0.24","91299509840"
"110020","전진바이오팜","KOSDAQ","화학","8030","-120","-1.47","59870090060"
"208140","정다운","KOSDAQ","음식료·담배","3020","100","3.42","98706422920"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7280","-30","-0.41","114132578560"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","1488","153","11.46","47927426496"
"217190","제너셈","KOSDAQ","반도체","12540","40","0.32","109965441960"
"095700","제넥신","KOSDAQ","기타서비스","9980","-380","-3.67","414275728120"
"072520","제넨바이오","KOSDAQ","유통","395","-8","-1.99","22579461630"
"122310","제노레이","KOSDAQ","의료·정밀기기","6690","50","0.75","97365216360"
"361390","제노코","KOSDAQ","통신장비","16970","340","2.04","127288389330"
"187420","제노포커스","KOSDAQ","제약","3235","75","2.37","73623521050"
"225220","제놀루션","KOSDAQ","제약","4110","35","0.86","78870986310"
"123330","제닉","KOSDAQ","화학","3600","-50","-1.37","25200000000"
"159580","제로투세븐","KOSDAQ","유통","6190","460","8.03","124002016840"
"147830","제룡산업","KOSDAQ","금속","3260","40","1.24","65200000000"
"033100","제룡전기","KOSDAQ","IT부품","21800","-100","-0.46","350160516200"
"079370","제우스","KOSDAQ","기계·장비","41500","650","1.59","429068500000"
"054950","제이브이엠","KOSDAQ","기계·장비","25350","-200","-0.78","306478762200"
"023440","제이스코홀딩스","KOSDAQ","금속","1558","-8","-0.51","79730227782"
"090470","제이스텍","KOSDAQ","반도체","8330","-20","-0.24","145580028020"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","12000","310","2.65","917632860000"
"137950","제이씨케미칼","KOSDAQ","화학","6750","60","0.90","150307744500"
"033320","제이씨현시스템","KOSDAQ","유통","4755","-5","-0.11","90889124160"
"417500","제이아이테크","KOSDAQ","반도체","3455","35","1.02","113271290520"
"204270","제이앤티씨","KOSDAQ","일반전기전자","14750","560","3.95","853264873500"
"026040","제이에스티나","KOSDAQ","기타제조","2200","20","0.92","36308338000"
"126880","제이엔케이히터","KOSDAQ","기계·장비","5340","70","1.33","123914182020"
"322510","제이엘케이","KOSDAQ","소프트웨어","23850","0","0.00","385599931200"
"033050","제이엠아이","KOSDAQ","출판·매체복제","1066","7","0.66","34729578572"
"094970","제이엠티","KOSDAQ","IT부품","4000","170","4.44","66992960000"
"418550","제이오","KOSDAQ","기타서비스","26000","-700","-2.62","814743098000"
"089790","제이티","KOSDAQ","반도체","7920","40","0.51","81698862960"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"199820","제일전기공업","KOSDAQ","일반전기전자","9940","70","0.71","110433400000"
"038010","제일테크노스","KOSDAQ","금속","9680","1470","17.90","87120000000"
"276730","제주맥주","KOSDAQ","음식료·담배","1121","31","2.84","65298352011"
"080220","제주반도체","KOSDAQ","반도체","5230","70","1.36","180136016590"
"216080","제테마","KOSDAQ","제약","17160","340","2.02","306456304440"
"229000","젠큐릭스","KOSDAQ","제약","6170","0","0.00","82167673130"
"082270","젬백스","KOSDAQ","기계·장비","14500","550","3.94","579915523000"
"064800","젬백스링크","KOSDAQ","유통","1216","34","2.88","101836494272"
"044060","조광ILI","KOSDAQ","기계·장비","732","0","0.00","70075958688"
"034940","조아제약","KOSDAQ","제약","2120","50","2.42","65677233240"
"067000","조이시티","KOSDAQ","디지털컨텐츠","2730","95","3.61","190725151890"
"033340","좋은사람들","KOSDAQ","섬유·의류","2110","0","0.00","204565677380"
"036930","주성엔지니어링","KOSDAQ","반도체","35450","-100","-0.28","1710434565400"
"239340","줌인터넷","KOSDAQ","인터넷","2910","75","2.65","78510734940"
"072020","중앙백신","KOSDAQ","제약","10630","20","0.19","105874800000"
"000440","중앙에너비스","KOSDAQ","유통","17400","490","2.90","108352062000"
"051980","중앙첨단소재","KOSDAQ","화학","1817","80","4.61","142638019529"
"228760","지노믹트리","KOSDAQ","기타서비스","16170","400","2.54","388279440780"
"314130","지놈앤컴퍼니","KOSDAQ","제약","13490","720","5.64","190243008290"
"389030","지니너스","KOSDAQ","기타서비스","2755","150","5.76","91652912975"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","3100","30","0.98","180157857800"
"263860","지니언스","KOSDAQ","소프트웨어","11400","160","1.42","107668440000"
"303030","지니틱스","KOSDAQ","반도체","1409","11","0.79","50365646212"
"036180","지더블유바이텍","KOSDAQ","유통","793","2","0.25","49604498073"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","4400","50","1.15","38889615600"
"144510","지씨셀","KOSDAQ","기타서비스","32550","400","1.24","514301197200"
"358570","지아이이노베이션","KOSDAQ","기타서비스","19170","420","2.24","423087651000"
"382480","지아이텍","KOSDAQ","기계·장비","3175","75","2.42","124958919500"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","6100","410","7.21","183146473200"
"051160","지어소프트","KOSDAQ","소프트웨어","7550","80","1.07","116831946500"
"053050","지에스이","KOSDAQ","전기·가스·수도","3665","5","0.14","109904543005"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","4160","40","0.97","68427461440"
"065060","지엔코","KOSDAQ","섬유·의류","596","51","9.36","58412794224"
"204840","지엘팜텍","KOSDAQ","기타서비스","1500","106","7.60","93531091500"
"270520","지오릿에너지","KOSDAQ","기타서비스","2840","-40","-1.39","118605517040"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","12470","200","1.63","157303563200"
"388050","지투파워","KOSDAQ","일반전기전자","8100","200","2.53","150955803900"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","2850","0","0.00","27234072750"
"018120","진로발효","KOSDAQ","음식료·담배","16100","70","0.44","106600032000"
"109820","진매트릭스","KOSDAQ","기타서비스","2700","30","1.12","55062828000"
"086060","진바이오텍","KOSDAQ","유통","4305","95","2.26","37068577035"
"036890","진성티이씨","KOSDAQ","기계·장비","9970","70","0.71","224148211960"
"363250","진시스템","KOSDAQ","의료·정밀기기","11600","-100","-0.85","80752124000"
"007370","진양제약","KOSDAQ","제약","6230","120","1.96","74760000000"
"285800","진영","KOSDAQ","화학","3915","135","3.57","68423512050"
"085660","차바이오텍","KOSDAQ","제약","16050","410","2.62","903846810150"
"261780","차백신연구소","KOSDAQ","기타서비스","5210","10","0.19","139274131590"
"094850","참좋은여행","KOSDAQ","기타서비스","7400","190","2.64","103600000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","9670","20","0.21","88875857950"
"278280","천보","KOSDAQ","화학","102900","900","0.88","1029000000000"
"362320","청담글로벌","KOSDAQ","유통","7230","170","2.41","148585826700"
"066360","체리부로","KOSDAQ","음식료·담배","1366","63","4.83","65502452490"
"047820","초록뱀미디어","KOSDAQ","오락·문화","5400","0","0.00","132051222000"
"094360","칩스앤미디어","KOSDAQ","반도체","20850","350","1.71","201000567750"
"016790","카나리아바이오","KOSDAQ","음식료·담배","5630","20","0.36","972829122150"
"016920","카스","KOSDAQ","유통","1521","2","0.13","40296671298"
"284620","카이노스메드","KOSDAQ","기타서비스","3230","5","0.16","90189339080"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","25250","650","2.64","2083429969500"
"042000","카페24","KOSDAQ","인터넷","15400","580","3.91","346456849200"
"317530","캐리소프트","KOSDAQ","오락·문화","4590","145","3.26","31951889640"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1965","3","0.15","32558454420"
"050110","캠시스","KOSDAQ","IT부품","1446","13","0.91","106749674628"
"452300","캡스톤파트너스","KOSDAQ","금융","7830","-340","-4.16","104502155400"
"119860","커넥트웨이브","KOSDAQ","인터넷","11050","220","2.03","516556372150"
"223310","커머스마이너","KOSDAQ","유통","1776","69","4.04","27937138896"
"451760","컨텍","KOSDAQ","통신서비스","17530","-1970","-10.10","252155446720"
"900310","컬러레이","KOSDAQ","금융","909","-6","-0.66","58213882575"
"078340","컴투스","KOSDAQ","디지털컨텐츠","49050","1100","2.29","631097901000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","33950","500","1.49","223906768400"
"307930","컴퍼니케이","KOSDAQ","금융","4900","5","0.10","76489000000"
"079190","케스피온","KOSDAQ","통신장비","962","-10","-1.03","36898004468"
"263700","케어랩스","KOSDAQ","기타서비스","4160","-5","-0.12","80763072000"
"214370","케어젠","KOSDAQ","제약","27000","400","1.50","1450305000000"
"221980","케이디켐","KOSDAQ","화학","12070","-20","-0.17","48700036000"
"038530","케이바이오","KOSDAQ","유통","306","11","3.73","35408590182"
"424140","케이비제21호스팩","KOSDAQ","금융","1986","2","0.10","15312060000"
"436530","케이비제22호스팩","KOSDAQ","금융","2170","0","0.00","11327400000"
"192250","케이사인","KOSDAQ","소프트웨어","1280","10","0.79","90459208960"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","6640","130","2.00","79680000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","2870","5","0.17","49220500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2470","10","0.41","41288169260"
"093320","케이아이엔엑스","KOSDAQ","인터넷","84700","1800","2.17","413336000000"
"093640","케이알엠","KOSDAQ","반도체","9220","-160","-1.71","269347382040"
"073010","케이에스피","KOSDAQ","기계·장비","2680","80","3.08","96995248760"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","8800","100","1.15","141328246400"
"053080","케이엔솔","KOSDAQ","기계·장비","21500","-50","-0.23","279495850500"
"272110","케이엔제이","KOSDAQ","반도체","18520","-210","-1.12","147148715400"
"039420","케이엘넷","KOSDAQ","통신서비스","2665","25","0.95","64372355450"
"083550","케이엠","KOSDAQ","섬유·의류","4795","120","2.57","56450043755"
"032500","케이엠더블유","KOSDAQ","통신장비","12300","190","1.57","489796860900"
"225430","케이엠제약","KOSDAQ","화학","980","-10","-1.01","27329309000"
"102370","케이옥션","KOSDAQ","유통","3860","55","1.45","104892161100"
"036030","케이티알파","KOSDAQ","유통","5490","50","0.92","269115863670"
"064820","케이프","KOSDAQ","운송장비·부품","4135","80","1.97","127778645280"
"256940","케이피에스","KOSDAQ","반도체","6310","70","1.12","118304031980"
"024880","케이피에프","KOSDAQ","금속","4985","75","1.53","103103748030"
"042040","케이피엠테크","KOSDAQ","화학","441","-25","-5.36","76460508117"
"054410","케이피티유","KOSDAQ","금속","5000","-10","-0.20","28632220000"
"258610","케일럼","KOSDAQ","금속","3910","230","6.25","104737690030"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","12240","-600","-4.67","156481117200"
"089010","켐트로닉스","KOSDAQ","화학","25050","350","1.42","379950384000"
"220260","켐트로스","KOSDAQ","화학","5940","100","1.71","157756343580"
"052400","코나아이","KOSDAQ","소프트웨어","16150","70","0.44","242249983850"
"402030","코난테크놀로지","KOSDAQ","소프트웨어","34550","800","2.37","394453480400"
"391710","코닉오토메이션","KOSDAQ","소프트웨어","2780","125","4.71","115378957160"
"046070","코다코","KOSDAQ","운송장비·부품","297","-17","-5.41","12707458632"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1807","-1","-0.06","68381581814"
"080530","코디","KOSDAQ","화학","1365","1","0.07","43193705100"
"104540","코렌텍","KOSDAQ","의료·정밀기기","11160","-10","-0.09","142372249200"
"027050","코리아나","KOSDAQ","화학","3045","-55","-1.77","121800000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","5740","60","1.06","36667120000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","3255","-15","-0.46","90622663320"
"036690","코맥스","KOSDAQ","통신장비","3205","50","1.58","50975326290"
"049430","코메론","KOSDAQ","의료·정밀기기","8870","50","0.57","80255760000"
"183300","코미코","KOSDAQ","반도체","54300","0","0.00","568015141200"
"041960","코미팜","KOSDAQ","제약","5590","-40","-0.71","394678953760"
"089890","코세스","KOSDAQ","반도체","10990","-160","-1.43","182268732380"
"009730","코센","KOSDAQ","금속","2900","50","1.75","88614644600"
"082660","코스나인","KOSDAQ","화학","503","3","0.60","43570297107"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","6100","430","7.58","125830800000"
"241710","코스메카코리아","KOSDAQ","화학","38500","800","2.12","411180000000"
"355150","코스텍시스","KOSDAQ","반도체","2035","40","2.01","76523834750"
"166480","코아스템켐온","KOSDAQ","제약","5860","80","1.38","192620403360"
"045970","코아시아","KOSDAQ","IT부품","6860","130","1.93","180520049360"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","1323","10","0.76","59957806986"
"384470","코어라인소프트","KOSDAQ","소프트웨어","17560","20","0.11","216392213640"
"029960","코엔텍","KOSDAQ","기타서비스","7200","40","0.56","360000000000"
"102940","코오롱생명과학","KOSDAQ","제약","26800","0","0.00","305851140800"
"950160","코오롱티슈진","KOSDAQ","제약","8850","150","1.72","643443630750"
"033290","코웰패션","KOSDAQ","유통","7990","-20","-0.25","707116869660"
"056360","코위버","KOSDAQ","통신장비","6080","60","1.00","59564544000"
"282880","코윈테크","KOSDAQ","기계·장비","28500","550","1.97","303204717000"
"121850","코이즈","KOSDAQ","IT부품","1617","32","2.02","49503120975"
"448710","코츠테크놀로지","KOSDAQ","정보기기","12900","180","1.42","65555116800"
"015710","코콤","KOSDAQ","통신장비","4715","135","2.95","82656307500"
"052330","코텍","KOSDAQ","정보기기","6370","90","1.43","99209896240"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2015","-5","-0.25","76434215195"
"200130","콜마비앤에이치","KOSDAQ","제약","16530","380","2.35","488355013740"
"294570","쿠콘","KOSDAQ","소프트웨어","19740","450","2.33","202427481900"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","4745","45","0.96","78470015195"
"078940","퀀타피아","KOSDAQ","유통","2050","-130","-5.96","108843269900"
"432720","퀄리타스반도체","KOSDAQ","반도체","18650","710","3.96","201566216000"
"365270","큐라클","KOSDAQ","기타서비스","9220","380","4.30","127746253240"
"348080","큐라티스","KOSDAQ","기타서비스","2640","-40","-1.49","108147776880"
"060280","큐렉소","KOSDAQ","유통","14790","610","4.30","605739092100"
"372320","큐로셀","KOSDAQ","기타서비스","28450","-550","-1.90","387282339200"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","481","7","1.48","60593240032"
"051780","큐로홀딩스","KOSDAQ","유통","365","0","0.00","45414194250"
"115180","큐리언트","KOSDAQ","기타서비스","4810","-20","-0.41","59733932570"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","26050","-2700","-9.39","208725416600"
"182360","큐브엔터","KOSDAQ","오락·문화","14880","0","0.00","205413742560"
"405100","큐알티","KOSDAQ","기타서비스","13170","410","3.21","157883382360"
"066310","큐에스아이","KOSDAQ","반도체","9220","-10","-0.11","85484345620"
"016600","큐캐피탈","KOSDAQ","금융","354","8","2.31","63099477648"
"355390","크라우드웍스","KOSDAQ","소프트웨어","28450","700","2.52","115108927600"
"096240","크레버스","KOSDAQ","기타서비스","17130","100","0.59","194223023400"
"114120","크루셜텍","KOSDAQ","IT부품","10850","0","0.00","24913021350"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","8440","10","0.12","197757302400"
"900250","크리스탈신소재","KOSDAQ","금융","1712","33","1.97","164165458768"
"045520","크린앤사이언스","KOSDAQ","기계·장비","8230","-120","-1.44","53495000000"
"036170","클라우드에어","KOSDAQ","반도체","949","-1","-0.11","58235979074"
"214150","클래시스","KOSDAQ","의료·정밀기기","38650","-400","-1.02","2503619532300"
"352770","클리노믹스","KOSDAQ","기타서비스","2285","-5","-0.22","73063055515"
"237880","클리오","KOSDAQ","화학","29700","-50","-0.17","536719184100"
"139670","키네마스터","KOSDAQ","소프트웨어","3725","25","0.68","52080755975"
"413600","키움제6호스팩","KOSDAQ","금융","2090","-5","-0.24","7168700000"
"433530","키움제7호스팩","KOSDAQ","금융","2055","-5","-0.24","8435775000"
"446840","키움제8호스팩","KOSDAQ","금융","2045","-15","-0.73","12024600000"
"054780","키이스트","KOSDAQ","오락·문화","6650","80","1.22","129992823450"
"219130","타이거일렉","KOSDAQ","반도체","19380","-80","-0.41","122370940200"
"360070","탑머티리얼","KOSDAQ","일반전기전자","67400","1100","1.66","538144718200"
"065130","탑엔지니어링","KOSDAQ","기계·장비","5610","10","0.18","95753151780"
"134580","탑코미디어","KOSDAQ","통신장비","3330","-30","-0.89","73345804110"
"023160","태광","KOSDAQ","금속","14980","330","2.25","396970000000"
"323280","태성","KOSDAQ","기계·장비","2720","45","1.68","68645265600"
"053620","태양","KOSDAQ","금속","7240","90","1.26","62264000000"
"044490","태웅","KOSDAQ","금속","16160","430","2.73","323319276960"
"124560","태웅로직스","KOSDAQ","운송","3390","90","2.73","130232219760"
"191420","테고사이언스","KOSDAQ","제약","11550","-50","-0.43","93657032700"
"073640","테라사이언스","KOSDAQ","금속","1710","50","3.01","159973547220"
"066700","테라젠이텍스","KOSDAQ","제약","4170","15","0.36","135418393950"
"095610","테스","KOSDAQ","반도체","21250","250","1.19","420074802500"
"064520","테크엘","KOSDAQ","반도체","4175","5","0.12","69618246075"
"089030","테크윙","KOSDAQ","반도체","9790","130","1.35","365692184550"
"054450","텔레칩스","KOSDAQ","반도체","26350","150","0.57","399050539550"
"091440","텔레필드","KOSDAQ","통신장비","2105","40","1.94","21550966845"
"200230","텔콘RF제약","KOSDAQ","통신장비","1116","-84","-7.00","124859701548"
"393210","토마토시스템","KOSDAQ","소프트웨어","4265","235","5.83","65495660160"
"215480","토박스코리아","KOSDAQ","유통","3635","195","5.67","34950368695"
"051360","토비스","KOSDAQ","정보기기","17150","630","3.81","278980044700"
"045340","토탈소프트","KOSDAQ","소프트웨어","4630","-25","-0.54","39623725200"
"108230","톱텍","KOSDAQ","기계·장비","7780","20","0.26","295820846100"
"079970","투비소프트","KOSDAQ","소프트웨어","586","5","0.86","46003931758"
"199800","툴젠","KOSDAQ","기타서비스","63000","1200","1.94","498914262000"
"417790","트루엔","KOSDAQ","정보기기","10310","30","0.29","113406391500"
"105550","트루윈","KOSDAQ","일반전기전자","2200","10","0.46","97582386000"
"290090","트윔","KOSDAQ","소프트웨어","12950","-240","-1.82","95915340500"
"026150","특수건설","KOSDAQ","건설","7890","270","3.54","138440551590"
"322180","티라유텍","KOSDAQ","소프트웨어","5080","120","2.42","83537800920"
"117730","티로보틱스","KOSDAQ","기계·장비","23650","100","0.42","390126994400"
"033830","티비씨","KOSDAQ","방송서비스","966","51","5.57","96600000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","1779","-32","-1.77","122208006504"
"204610","티쓰리","KOSDAQ","디지털컨텐츠","1400","11","0.79","93897608000"
"064760","티씨케이","KOSDAQ","반도체","94800","-1100","-1.15","1106790000000"
"246710","티앤알바이오팹","KOSDAQ","제약","8980","10","0.11","190456083640"
"340570","티앤엘","KOSDAQ","제약","42100","1350","3.31","342188800000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","502","0","0.00","54617428818"
"277880","티에스아이","KOSDAQ","기계·장비","9310","110","1.20","187653830980"
"131290","티에스이","KOSDAQ","반도체","50000","-1400","-2.72","553071450000"
"425420","티에프이","KOSDAQ","반도체","42850","-2000","-4.46","487675850000"
"131100","티엔엔터테인먼트","KOSDAQ","방송서비스","1983","-11","-0.55","55619683716"
"356860","티엘비","KOSDAQ","일반전기전자","25850","-300","-1.15","254173485500"
"062860","티엘아이","KOSDAQ","반도체","5800","0","0.00","57261776000"
"321550","티움바이오","KOSDAQ","기타서비스","6800","100","1.49","166481034000"
"425040","티이엠씨","KOSDAQ","반도체","35000","50","0.14","371913990000"
"104480","티케이케미칼","KOSDAQ","화학","1753","41","2.39","159339695802"
"081150","티플랙스","KOSDAQ","금속","3255","25","0.77","78993648510"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2835","215","8.21","31969384965"
"084730","팅크웨어","KOSDAQ","통신장비","16290","680","4.36","180972516960"
"058530","파나케이아","KOSDAQ","기계·장비","1620","0","0.00","32527053360"
"440110","파두","KOSDAQ","반도체","19770","1850","10.32","962621129310"
"034230","파라다이스","KOSDAQ","오락·문화","14180","110","0.78","1301143683500"
"033540","파라텍","KOSDAQ","기계·장비","1100","50","4.76","87768048500"
"388870","파로스아이바이오","KOSDAQ","기타서비스","11240","-50","-0.44","145209132880"
"043200","파루","KOSDAQ","IT부품","686","-10","-1.44","28677760090"
"214450","파마리서치","KOSDAQ","제약","115800","300","0.26","1194184026000"
"208340","파멥신","KOSDAQ","제약","970","51","5.55","25332558800"
"177830","파버나인","KOSDAQ","일반전기전자","3645","25","0.69","52082504685"
"037070","파세코","KOSDAQ","일반전기전자","10940","30","0.27","218800000000"
"150900","파수","KOSDAQ","소프트웨어","6940","0","0.00","80885158680"
"037030","파워넷","KOSDAQ","일반전기전자","3030","55","1.85","59151817560"
"047310","파워로직스","KOSDAQ","IT부품","7110","0","0.00","253763351280"
"368770","파이버프로","KOSDAQ","의료·정밀기기","3330","110","3.42","109404569250"
"170790","파이오링크","KOSDAQ","통신장비","10360","-240","-2.26","71031578800"
"049120","파인디앤씨","KOSDAQ","IT부품","1140","14","1.24","39866001780"
"038950","파인디지털","KOSDAQ","통신장비","5200","120","2.36","53095978000"
"441270","파인엠텍","KOSDAQ","IT부품","8090","150","1.89","296014386310"
"106240","파인테크닉스","KOSDAQ","일반전기전자","1795","12","0.67","28581887315"
"131760","파인텍","KOSDAQ","IT부품","974","9","0.93","42302361842"
"065690","파커스","KOSDAQ","IT부품","1407","-13","-0.92","19767408717"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","163300","-800","-0.49","1137410464700"
"091700","파트론","KOSDAQ","IT부품","8610","-20","-0.23","507285822540"
"032800","판타지오","KOSDAQ","오락·문화","321","-3","-0.93","37809079374"
"318010","팜스빌","KOSDAQ","음식료·담배","8480","-10","-0.12","67240786240"
"027710","팜스토리","KOSDAQ","음식료·담배","1618","12","0.75","180272058800"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1270","3","0.24","33828625510"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","721","-6","-0.83","47900386282"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","3630","0","0.00","100529495880"
"222110","팬젠","KOSDAQ","제약","5510","30","0.55","58833741300"
"271830","팸텍","KOSDAQ","반도체","3005","60","2.04","86312152230"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","42000","600","1.45","2698409910000"
"251970","펌텍코리아","KOSDAQ","화학","26250","0","0.00","325500000000"
"168360","펨트론","KOSDAQ","기계·장비","14120","-150","-1.05","150295285040"
"087010","펩트론","KOSDAQ","제약","32500","1150","3.67","670372722500"
"119500","포메탈","KOSDAQ","금속","3395","35","1.04","40221352640"
"389140","포바이포","KOSDAQ","디지털컨텐츠","8870","-30","-0.34","98219594450"
"022100","포스코DX","KOSDAQ","기타서비스","56500","0","0.00","8589962188500"
"009520","포스코엠텍","KOSDAQ","금속","24850","400","1.64","1034821169550"
"189690","포시에스","KOSDAQ","소프트웨어","2890","115","4.14","78960490410"
